                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                  1.084,                 0.7478,                 1.0279,                0.42652,                0.46208,                0.39029,                0.23557,                 1.4408,                 1.3121,                 1.2792,               0.000656,               0.000656,               0.000656
                    147,                 1.0767,                0.74324,                 1.0289,                 0.4692,                0.42318,                0.40865,                 0.2397,                 1.4215,                 1.2954,                 1.2809,             0.00065188,             0.00065188,             0.00065188
                    148,                 1.0838,                0.75239,                 1.0388,                0.37453,                0.46941,                0.37433,                0.21556,                 1.4483,                 1.3786,                  1.301,             0.00064775,             0.00064775,             0.00064775
                    149,                 1.0692,                0.75307,                 1.0303,                0.44172,                0.40092,                0.37002,                 0.2153,                 1.4493,                 1.3598,                 1.3116,             0.00064362,             0.00064362,             0.00064362
                    150,                  1.065,                0.75036,                 1.0309,                0.47659,                0.36321,                0.37154,                0.22558,                 1.4738,                 1.3126,                 1.3193,              0.0006395,              0.0006395,              0.0006395
                    151,                 1.0747,                0.74501,                 1.0355,                0.39507,                0.42661,                0.36349,                0.21958,                 1.4513,                  1.339,                 1.2898,             0.00063538,             0.00063538,             0.00063538
                    152,                 1.0681,                0.71908,                 1.0216,                0.40594,                0.47724,                0.37947,                0.22623,                  1.465,                 1.3252,                 1.2822,             0.00063125,             0.00063125,             0.00063125
                    153,                  1.052,                0.73977,                 1.0265,                0.40184,                0.42655,                0.36295,                0.21491,                 1.4787,                 1.3691,                 1.3058,             0.00062713,             0.00062713,             0.00062713
                    154,                 1.0855,                0.74432,                 1.0397,                0.40003,                0.45851,                 0.3764,                0.22725,                 1.4534,                   1.36,                 1.2877,               0.000623,               0.000623,               0.000623
                    155,                 1.0726,                0.72482,                  1.027,                0.42655,                0.46528,                0.39983,                0.24172,                 1.4395,                 1.3071,                 1.2852,             0.00061887,             0.00061887,             0.00061887
                    156,                 1.0457,                0.71253,                 1.0239,                  0.427,                0.44592,                0.39173,                0.23073,                 1.4651,                 1.3133,                 1.3155,             0.00061475,             0.00061475,             0.00061475
                    157,                 1.0532,                0.72047,                 1.0272,                0.44759,                0.42248,                0.41867,                0.25615,                 1.4228,                 1.2882,                 1.2781,             0.00061062,             0.00061062,             0.00061062
                    158,                 1.0463,                0.71278,                  1.024,                0.43436,                0.40596,                0.37612,                 0.2174,                 1.4374,                 1.3024,                  1.311,              0.0006065,              0.0006065,              0.0006065
                    159,                 1.0755,                 0.7201,                  1.027,                0.40104,                0.47969,                0.39298,                0.23265,                 1.4232,                 1.2743,                 1.2876,             0.00060238,             0.00060238,             0.00060238
                    160,                 1.0516,                0.71416,                 1.0248,                0.36941,                0.49401,                0.39981,                0.24373,                  1.404,                 1.2893,                  1.288,             0.00059825,             0.00059825,             0.00059825
                    161,                 1.0415,                0.70089,                  1.019,                0.47071,                0.40132,                0.40839,                0.24805,                  1.416,                 1.2704,                 1.3032,             0.00059413,             0.00059413,             0.00059413
                    162,                  1.044,                0.71406,                  1.029,                0.40609,                0.45077,                0.39513,                0.24115,                 1.4114,                 1.2799,                 1.2829,                0.00059,                0.00059,                0.00059
                    163,                 1.0564,                0.71579,                 1.0196,                0.45063,                0.45185,                0.40282,                0.24084,                 1.4494,                 1.2914,                 1.2962,             0.00058588,             0.00058588,             0.00058588
                    164,                 1.0643,                0.71137,                 1.0269,                 0.4538,                0.44167,                0.41855,                0.25024,                 1.4509,                 1.2602,                 1.2946,             0.00058175,             0.00058175,             0.00058175
                    165,                  1.047,                0.71824,                 1.0252,                0.44708,                0.45568,                0.42125,                0.25449,                   1.43,                 1.2742,                 1.2954,             0.00057763,             0.00057763,             0.00057763
                    166,                 1.0352,                0.69351,                 1.0131,                0.41556,                0.48007,                0.39152,                0.23917,                 1.4575,                 1.3017,                 1.2924,              0.0005735,              0.0005735,              0.0005735
                    167,                 1.0236,                0.69483,                 1.0175,                0.38031,                0.44397,                0.36849,                0.22079,                 1.4601,                 1.3704,                 1.3115,             0.00056938,             0.00056938,             0.00056938
                    168,                 1.0576,                0.71532,                 1.0276,                0.40867,                 0.4691,                0.39251,                0.23445,                 1.4568,                  1.302,                 1.3167,             0.00056525,             0.00056525,             0.00056525
                    169,                 1.0489,                0.70684,                  1.017,                0.37853,                0.47134,                0.38198,                0.23014,                 1.4779,                 1.3566,                  1.328,             0.00056112,             0.00056112,             0.00056112
                    170,                 1.0241,                0.70864,                  1.011,                0.42112,                0.42407,                0.38361,                0.23199,                 1.4385,                 1.2837,                 1.3141,               0.000557,               0.000557,               0.000557
                    171,                 1.0462,                0.69874,                 1.0261,                0.40039,                0.49033,                0.37952,                0.22418,                  1.434,                 1.2854,                 1.3135,             0.00055287,             0.00055287,             0.00055287
                    172,                 1.0514,                0.70315,                 1.0174,                0.40551,                0.46979,                0.38562,                0.22377,                 1.4522,                 1.2797,                 1.3228,             0.00054875,             0.00054875,             0.00054875
                    173,                 1.0171,                0.69222,                 1.0104,                0.44461,                0.48073,                0.40832,                0.24114,                 1.4387,                 1.2604,                 1.3223,             0.00054463,             0.00054463,             0.00054463
                    174,                 1.0367,                0.69996,                 1.0221,                0.44735,                0.47038,                0.39768,                0.23951,                 1.4227,                 1.2616,                 1.3052,              0.0005405,              0.0005405,              0.0005405
                    175,                 1.0224,                 0.6799,                  1.008,                 0.5097,                0.37789,                 0.3893,                0.23151,                 1.4553,                 1.2908,                 1.2917,             0.00053638,             0.00053638,             0.00053638
                    176,                 1.0458,                0.67997,                 1.0161,                0.39662,                0.46956,                0.40887,                0.24501,                 1.4549,                 1.2914,                 1.3115,             0.00053225,             0.00053225,             0.00053225
                    177,                 1.0249,                0.67663,                 1.0086,                 0.5079,                0.38859,                0.40508,                0.24063,                 1.4743,                 1.3069,                 1.3362,             0.00052812,             0.00052812,             0.00052812
                    178,                 1.0319,                0.66955,                 1.0054,                0.39757,                0.48262,                 0.3941,                0.23329,                 1.4726,                 1.3175,                 1.3096,               0.000524,               0.000524,               0.000524
                    179,                 1.0376,                 0.6714,                 1.0133,                0.40573,                0.45832,                0.38776,                0.23036,                 1.4601,                  1.311,                 1.3183,             0.00051988,             0.00051988,             0.00051988
                    180,                 1.0277,                0.68886,                 1.0155,                0.43171,                0.45185,                0.39663,                0.23599,                 1.4328,                 1.3218,                 1.3025,             0.00051575,             0.00051575,             0.00051575
                    181,                 1.0277,                0.68838,                 1.0134,                0.46748,                0.46013,                0.42727,                 0.2598,                 1.4281,                 1.2717,                 1.2964,             0.00051163,             0.00051163,             0.00051163
                    182,                 1.0493,                0.68524,                 1.0168,                0.45776,                0.54261,                0.43537,                0.26491,                 1.4284,                 1.2456,                 1.2918,              0.0005075,              0.0005075,              0.0005075
                    183,                 1.0306,                0.68824,                 1.0146,                0.41262,                0.53417,                 0.4318,                0.26328,                  1.429,                 1.2322,                 1.2855,             0.00050337,             0.00050337,             0.00050337
                    184,                 1.0263,                0.67295,                 1.0102,                0.40843,                0.47521,                 0.4021,                0.23705,                 1.4436,                 1.2679,                 1.3102,             0.00049925,             0.00049925,             0.00049925
                    185,                 1.0264,                0.66768,                 1.0047,                0.43223,                0.43942,                0.37905,                0.22557,                 1.4312,                 1.2918,                 1.2999,             0.00049513,             0.00049513,             0.00049513
                    186,                 1.0327,                0.67249,                  1.014,                0.41196,                0.42619,                0.35965,                0.20869,                 1.4841,                 1.3703,                 1.3474,               0.000491,               0.000491,               0.000491
                    187,                 1.0281,                0.66393,                 1.0165,                0.40445,                0.47249,                0.37626,                0.22171,                 1.4454,                 1.3103,                 1.3152,             0.00048687,             0.00048687,             0.00048687
                    188,                  1.015,                0.65937,                 1.0013,                 0.3793,                0.49497,                0.38422,                0.22902,                 1.4346,                 1.3434,                  1.309,             0.00048275,             0.00048275,             0.00048275
                    189,                 1.0411,                0.66532,                 1.0129,                0.49067,                0.40335,                0.39926,                0.24048,                 1.4622,                 1.3368,                 1.3386,             0.00047863,             0.00047863,             0.00047863
                    190,                 1.0001,                0.66345,                 1.0009,                0.46845,                0.48871,                0.42569,                0.25772,                  1.435,                 1.3017,                 1.3284,              0.0004745,              0.0004745,              0.0004745
                    191,                 1.0242,                0.66131,                 1.0115,                0.46905,                0.46395,                0.41744,                0.25364,                 1.4366,                 1.2819,                  1.316,             0.00047038,             0.00047038,             0.00047038
                    192,                 1.0213,                0.66691,                 1.0071,                0.40145,                0.50995,                0.41592,                0.24325,                 1.4646,                  1.291,                 1.3304,             0.00046625,             0.00046625,             0.00046625
                    193,                 1.0006,                0.64956,                 1.0036,                0.37039,                0.52059,                0.40068,                0.23559,                 1.4383,                 1.2854,                 1.3221,             0.00046212,             0.00046212,             0.00046212
                    194,                  1.006,                0.65174,                 1.0022,                0.41182,                0.46919,                0.38791,                 0.2311,                 1.4659,                 1.3332,                 1.3297,               0.000458,               0.000458,               0.000458
                    195,                 1.0214,                0.68226,                 1.0118,                0.39293,                0.48997,                0.39964,                0.24469,                 1.4542,                 1.3237,                 1.3061,             0.00045388,             0.00045388,             0.00045388
                    196,                 1.0212,                0.66338,                0.99648,                 0.4553,                0.44454,                 0.4085,                0.24714,                 1.4346,                 1.2822,                 1.3093,             0.00044975,             0.00044975,             0.00044975
                    197,                 1.0172,                0.66627,                 1.0041,                0.48219,                0.41494,                0.40824,                0.24595,                 1.4383,                 1.2515,                 1.3119,             0.00044563,             0.00044563,             0.00044563
                    198,                0.99138,                0.65186,                  1.002,                 0.4672,                0.43453,                0.41126,                0.24928,                 1.4274,                 1.2737,                 1.3003,              0.0004415,              0.0004415,              0.0004415
                    199,                 1.0041,                0.65035,                0.99543,                0.44324,                0.45134,                0.40152,                0.24743,                 1.4074,                 1.2804,                 1.2912,             0.00043738,             0.00043738,             0.00043738
                    200,                0.99774,                0.65508,                0.99938,                0.43356,                0.48037,                  0.407,                0.25356,                 1.4038,                 1.2613,                 1.2906,             0.00043325,             0.00043325,             0.00043325
                    201,                 1.0086,                0.65044,                 1.0046,                0.39402,                0.51683,                0.40224,                0.24439,                  1.419,                 1.2706,                 1.3007,             0.00042912,             0.00042912,             0.00042912
                    202,                 1.0176,                0.65506,                 1.0048,                0.41609,                 0.4699,                0.39901,                0.23818,                 1.4486,                 1.3131,                 1.3206,               0.000425,               0.000425,               0.000425
                    203,                0.97841,                0.64451,                0.99342,                0.45778,                 0.4724,                0.41489,                0.24455,                 1.4571,                 1.3156,                 1.3325,             0.00042087,             0.00042087,             0.00042087
                    204,                0.98387,                 0.6314,                0.98883,                0.39847,                0.51049,                0.41737,                0.24453,                 1.4716,                 1.3228,                 1.3305,             0.00041675,             0.00041675,             0.00041675
                    205,                 1.0038,                0.65823,                 1.0049,                0.39075,                0.52068,                0.40645,                0.23995,                 1.4697,                 1.2947,                 1.3261,             0.00041263,             0.00041263,             0.00041263
                    206,                0.99754,                0.65558,                 1.0039,                0.48147,                 0.4344,                 0.4087,                0.24118,                 1.4695,                 1.2981,                 1.3389,              0.0004085,              0.0004085,              0.0004085
                    207,                0.98767,                0.64682,                 1.0015,                0.44543,                0.48684,                0.41349,                0.24779,                   1.46,                 1.2867,                 1.3171,             0.00040438,             0.00040438,             0.00040438
                    208,                0.98086,                0.64911,                  0.997,                0.48028,                0.43088,                0.41026,                0.24874,                 1.4712,                 1.3292,                 1.3144,             0.00040025,             0.00040025,             0.00040025
                    209,                0.98645,                 0.6395,                0.99765,                0.38593,                0.48792,                0.37988,                0.23056,                 1.4663,                 1.3893,                 1.3199,             0.00039613,             0.00039613,             0.00039613
                    210,                 1.0097,                0.64638,                0.99729,                0.40593,                0.47585,                0.40197,                0.24961,                 1.4248,                  1.309,                 1.2996,               0.000392,               0.000392,               0.000392
                    211,                0.97422,                0.63212,                0.99265,                0.46107,                0.44246,                0.40612,                0.24848,                 1.4402,                 1.2998,                 1.3031,             0.00038788,             0.00038788,             0.00038788
                    212,                 0.9799,                0.63709,                 1.0004,                0.39657,                0.49588,                0.39409,                0.24123,                 1.4505,                 1.2938,                 1.3206,             0.00038375,             0.00038375,             0.00038375
                    213,                 1.0016,                0.65446,                  1.002,                0.43053,                0.48242,                0.40472,                0.24621,                 1.4617,                 1.2783,                 1.3299,             0.00037962,             0.00037962,             0.00037962
