                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6646,                 2.5889,                 1.3369,                0.27515,                0.29412,                0.28527,                0.16088,                 1.4355,                 1.7549,                 1.2546,             0.00041219,             0.00041219,             0.00041219
                      2,                 1.5325,                 1.6023,                 1.2482,                0.50248,                0.31116,                0.28494,                0.16186,                 1.3984,                 1.6077,                  1.204,             0.00082612,             0.00082612,             0.00082612
