                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.2846,                 1.0175,                 1.1438,                0.56976,                0.55995,                0.57902,                0.37463,                 1.2013,                 1.0046,                 1.1357,              0.0011716,              0.0011716,              0.0011716
                     22,                 1.2938,                  1.034,                 1.1409,                0.61472,                0.55758,                0.59288,                0.38297,                 1.2004,                0.97077,                 1.1357,              0.0011675,              0.0011675,              0.0011675
                     23,                 1.2786,                 1.0184,                 1.1397,                0.58422,                0.57782,                0.58456,                 0.3833,                 1.1993,                0.99613,                 1.1256,              0.0011634,              0.0011634,              0.0011634
                     24,                 1.2689,                 1.0028,                 1.1327,                0.64343,                0.59174,                0.62387,                0.40875,                 1.1835,                0.93633,                 1.1313,              0.0011593,              0.0011593,              0.0011593
                     25,                 1.2571,                0.99026,                 1.1258,                0.58506,                0.58464,                0.59524,                0.39696,                 1.1613,                 0.9719,                 1.1192,              0.0011551,              0.0011551,              0.0011551
                     26,                 1.2767,                0.98409,                  1.132,                0.60228,                0.58531,                0.61002,                0.40484,                  1.169,                0.94624,                 1.1218,               0.001151,               0.001151,               0.001151
                     27,                 1.2528,                0.97094,                 1.1233,                0.59932,                0.60894,                0.63536,                0.42299,                 1.1651,                0.93632,                 1.1155,              0.0011469,              0.0011469,              0.0011469
                     28,                 1.2692,                0.97338,                 1.1286,                0.65645,                0.61322,                0.65528,                0.43598,                 1.1459,                0.90624,                  1.099,              0.0011428,              0.0011428,              0.0011428
                     29,                 1.2228,                0.93831,                 1.1094,                0.61953,                0.62172,                0.64434,                0.41885,                 1.1719,                0.93193,                 1.1042,              0.0011386,              0.0011386,              0.0011386
                     30,                 1.2293,                0.93811,                 1.1066,                0.66212,                0.65327,                0.67427,                0.45251,                 1.1377,                0.87471,                 1.0969,              0.0011345,              0.0011345,              0.0011345
                     31,                 1.2261,                0.93475,                 1.1051,                0.68332,                0.62317,                0.67635,                0.45242,                 1.1348,                0.88338,                 1.0909,              0.0011304,              0.0011304,              0.0011304
                     32,                 1.2245,                0.91984,                  1.104,                0.69153,                0.62645,                0.70034,                0.47428,                 1.1235,                0.85781,                  1.087,              0.0011263,              0.0011263,              0.0011263
                     33,                 1.2268,                0.89945,                 1.1074,                0.69667,                0.62631,                0.68935,                0.45689,                 1.1828,                0.85913,                  1.121,              0.0011221,              0.0011221,              0.0011221
                     34,                 1.2255,                0.88722,                 1.1045,                0.63966,                0.66782,                0.69202,                0.46802,                 1.1254,                0.85558,                 1.0821,               0.001118,               0.001118,               0.001118
                     35,                 1.2156,                0.90401,                 1.1007,                0.68455,                0.63064,                0.68665,                0.43947,                 1.2331,                0.88065,                 1.1378,              0.0011139,              0.0011139,              0.0011139
                     36,                 1.2129,                0.88883,                 1.0977,                0.73895,                0.65657,                0.72284,                0.48588,                 1.1184,                0.81179,                 1.0805,              0.0011098,              0.0011098,              0.0011098
                     37,                 1.2184,                0.87998,                 1.0952,                0.68574,                0.67599,                0.72696,                0.49056,                 1.1064,                0.82862,                 1.0728,              0.0011056,              0.0011056,              0.0011056
                     38,                 1.1932,                0.86617,                 1.0943,                 0.6558,                0.63102,                0.66731,                0.45512,                 1.0986,                 0.8886,                 1.0761,              0.0011015,              0.0011015,              0.0011015
                     39,                 1.1975,                0.87313,                 1.0886,                0.73071,                0.64953,                0.73575,                0.50412,                 1.0915,                0.80449,                 1.0694,              0.0010974,              0.0010974,              0.0010974
                     40,                 1.1931,                0.84443,                 1.0885,                0.69298,                 0.6604,                0.72112,                0.46819,                 1.1639,                0.85263,                 1.0955,              0.0010933,              0.0010933,              0.0010933
                     41,                 1.1808,                0.83673,                 1.0822,                0.68932,                0.70198,                0.73165,                0.50729,                 1.0837,                0.80683,                 1.0649,              0.0010891,              0.0010891,              0.0010891
                     42,                 1.1622,                0.83071,                 1.0768,                0.73323,                0.67946,                0.73502,                0.50182,                  1.119,                0.78678,                 1.0707,               0.001085,               0.001085,               0.001085
                     43,                  1.174,                 0.8482,                  1.088,                0.74442,                0.65755,                0.73896,                0.49871,                 1.1082,                 0.7851,                 1.0792,              0.0010809,              0.0010809,              0.0010809
                     44,                 1.1721,                0.83377,                 1.0736,                0.75414,                0.66575,                0.74094,                0.48067,                 1.1551,                0.81193,                 1.0974,              0.0010768,              0.0010768,              0.0010768
                     45,                 1.1559,                0.81202,                  1.071,                0.77146,                0.65304,                0.74745,                0.51611,                  1.088,                0.77906,                 1.0684,              0.0010726,              0.0010726,              0.0010726
                     46,                 1.1595,                0.80873,                 1.0695,                0.72786,                 0.7013,                0.75419,                0.50895,                 1.0863,                0.77305,                 1.0731,              0.0010685,              0.0010685,              0.0010685
                     47,                 1.1766,                0.80863,                 1.0783,                0.77261,                0.70876,                 0.7794,                0.54434,                 1.0591,                0.73308,                 1.0475,              0.0010644,              0.0010644,              0.0010644
                     48,                 1.1491,                0.78597,                  1.066,                0.72329,                0.68169,                0.74305,                0.51109,                 1.0774,                0.81067,                 1.0591,              0.0010603,              0.0010603,              0.0010603
                     49,                 1.1315,                0.79159,                 1.0613,                0.75791,                0.71577,                0.77998,                0.53924,                 1.0724,                0.72869,                 1.0675,              0.0010561,              0.0010561,              0.0010561
                     50,                 1.1544,                0.79502,                 1.0695,                  0.768,                 0.6703,                0.76333,                0.51983,                  1.096,                0.77773,                  1.072,               0.001052,               0.001052,               0.001052
                     51,                 1.1543,                0.78617,                 1.0628,                0.74484,                0.70678,                  0.775,                0.54438,                 1.0555,                0.74873,                 1.0475,               0.001052,               0.001052,               0.001052
                     52,                 1.1376,                0.77632,                 1.0609,                0.76269,                 0.7164,                0.77679,                0.53355,                 1.1011,                0.75286,                 1.0763,              0.0010438,              0.0010438,              0.0010438
                     53,                 1.1283,                0.75925,                  1.056,                0.75977,                0.72049,                0.78151,                0.54742,                 1.0597,                0.72127,                  1.057,              0.0010396,              0.0010396,              0.0010396
                     54,                 1.1396,                0.76342,                 1.0578,                0.76717,                0.74377,                 0.8143,                0.56744,                  1.042,                0.69595,                 1.0371,              0.0010355,              0.0010355,              0.0010355
                     55,                 1.1169,                0.74743,                 1.0484,                0.77809,                0.73547,                0.79913,                0.55499,                 1.0433,                0.71176,                 1.0427,              0.0010314,              0.0010314,              0.0010314
