                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                  1.018,                0.71785,                 1.0072,                0.45898,                0.48152,                0.43571,                0.27024,                  1.254,                 1.1621,                 1.1817,             0.00062713,             0.00062713,             0.00062713
                    154,                 1.0059,                0.71057,                0.99272,                0.40572,                0.47823,                0.41217,                0.25432,                 1.2847,                 1.1748,                 1.1945,               0.000623,               0.000623,               0.000623
                    155,                 1.0121,                0.71661,                 1.0097,                0.38464,                0.50889,                0.41849,                0.25692,                 1.2912,                 1.1702,                 1.2111,             0.00061887,             0.00061887,             0.00061887
                    156,                 1.0154,                0.72296,                 1.0105,                0.48837,                0.40803,                0.43131,                0.26446,                 1.3017,                 1.1955,                 1.2204,             0.00061475,             0.00061475,             0.00061475
                    157,                 1.0065,                0.71587,                 1.0047,                0.46122,                0.43827,                0.43361,                0.26341,                 1.2932,                 1.2006,                 1.1997,             0.00061062,             0.00061062,             0.00061062
                    158,                 1.0154,                0.72033,                 1.0001,                 0.4568,                0.47226,                0.43623,                0.26063,                 1.2796,                 1.1598,                 1.1946,              0.0006065,              0.0006065,              0.0006065
                    159,                0.99599,                0.72202,                 1.0026,                0.48912,                 0.4513,                0.42481,                0.26285,                 1.2628,                 1.1777,                 1.1759,             0.00060238,             0.00060238,             0.00060238
                    160,                0.99924,                0.71801,                0.99646,                0.47125,                0.46859,                0.42913,                0.26716,                  1.268,                 1.1675,                 1.1934,             0.00059825,             0.00059825,             0.00059825
                    161,                 1.0022,                0.71956,                 1.0133,                0.42289,                0.48939,                 0.4348,                0.27081,                 1.2662,                 1.1459,                 1.1871,             0.00059413,             0.00059413,             0.00059413
                    162,                0.99226,                   0.71,                0.99788,                0.48947,                0.43088,                0.43978,                0.26888,                 1.2829,                 1.1293,                  1.207,                0.00059,                0.00059,                0.00059
                    163,                 1.0025,                0.68264,                 1.0015,                 0.4076,                0.46509,                0.41652,                0.25355,                 1.2854,                 1.1996,                 1.2044,             0.00058588,             0.00058588,             0.00058588
                    164,                0.99805,                0.70323,                0.99592,                0.46508,                0.40816,                0.41634,                 0.2567,                 1.2715,                 1.1702,                 1.1832,             0.00058175,             0.00058175,             0.00058175
                    165,                0.98128,                0.67833,                0.98828,                0.50792,                0.41341,                0.41594,                 0.2585,                  1.272,                  1.175,                 1.1926,             0.00057763,             0.00057763,             0.00057763
                    166,                 1.0018,                0.70455,                0.99576,                0.46727,                0.41033,                0.42091,                0.26291,                 1.2904,                 1.1421,                 1.2074,              0.0005735,              0.0005735,              0.0005735
                    167,                0.98937,                0.70136,                 1.0028,                0.44068,                 0.4378,                0.43055,                0.26914,                 1.2744,                 1.1619,                 1.1963,             0.00056938,             0.00056938,             0.00056938
                    168,                 0.9797,                0.69891,                 0.9942,                0.48235,                0.44557,                0.43463,                 0.2693,                 1.2869,                 1.1545,                 1.1991,             0.00056525,             0.00056525,             0.00056525
                    169,                0.98778,                0.69509,                0.99852,                0.43779,                0.47129,                0.43481,                0.26894,                 1.2938,                 1.1669,                 1.2048,             0.00056112,             0.00056112,             0.00056112
                    170,                 0.9908,                 0.6901,                 1.0093,                0.46451,                0.47683,                0.44773,                0.27252,                 1.2781,                 1.1725,                 1.2043,               0.000557,               0.000557,               0.000557
                    171,                 1.0019,                0.70687,                 1.0006,                0.48624,                0.41519,                0.44642,                0.27345,                 1.2838,                 1.1373,                 1.2045,             0.00055287,             0.00055287,             0.00055287
                    172,                0.98947,                0.68559,                0.99321,                0.42322,                  0.462,                0.43355,                0.26865,                 1.2891,                 1.1318,                 1.2045,             0.00054875,             0.00054875,             0.00054875
                    173,                0.96469,                0.67153,                0.98942,                0.40281,                0.51077,                0.42729,                0.26009,                 1.3035,                 1.1504,                 1.2138,             0.00054463,             0.00054463,             0.00054463
                    174,                0.96024,                0.66642,                0.98918,                0.45344,                0.44152,                0.41724,                0.25848,                 1.2954,                 1.1794,                 1.2116,              0.0005405,              0.0005405,              0.0005405
                    175,                0.96664,                0.67147,                0.98306,                 0.4179,                0.48735,                0.44733,                0.27362,                 1.2882,                 1.1641,                 1.2019,             0.00053638,             0.00053638,             0.00053638
                    176,                0.97621,                0.67393,                0.99131,                 0.4162,                0.50585,                  0.434,                0.26686,                 1.2923,                 1.1766,                  1.201,             0.00053225,             0.00053225,             0.00053225
                    177,                0.95973,                0.68225,                 0.9939,                0.42168,                0.51403,                0.42868,                0.26266,                  1.281,                 1.1565,                 1.2037,             0.00052812,             0.00052812,             0.00052812
                    178,                 0.9538,                0.65752,                0.98779,                0.43222,                0.46073,                0.42642,                0.26112,                 1.2976,                 1.1445,                 1.2039,               0.000524,               0.000524,               0.000524
                    179,                0.97815,                0.66902,                0.99122,                0.42119,                0.43489,                0.40128,                0.24456,                 1.2971,                 1.1777,                 1.2133,             0.00051988,             0.00051988,             0.00051988
                    180,                0.96928,                 0.6587,                0.98363,                 0.3882,                0.47709,                0.40213,                0.24333,                 1.2852,                  1.193,                 1.1995,             0.00051575,             0.00051575,             0.00051575
                    181,                0.97735,                0.66632,                0.98446,                0.42223,                0.47394,                0.40581,                0.24336,                 1.2826,                 1.2498,                 1.2103,             0.00051163,             0.00051163,             0.00051163
                    182,                0.97513,                0.66765,                0.98697,                0.37655,                0.47526,                0.40121,                0.24297,                 1.2885,                  1.223,                 1.2128,              0.0005075,              0.0005075,              0.0005075
                    183,                0.96363,                0.66019,                0.99435,                0.43052,                0.44785,                0.41301,                0.25455,                    1.3,                 1.1955,                  1.208,             0.00050337,             0.00050337,             0.00050337
